"name","attack","base_egg_steps","base_happiness","capture_rate","classfication","defense","experience_growth","height_m","hp","percentage_male","pokedex_number","sp_attack","sp_defense","speed","type1","type2","weight_kg","generation","is_legendary"
Inkay,54,5120,70,190.0,Revolving Pokémon,53,1000000,0.4,53,686,37,46,45,dark,psychic,3.5,6,False
Alakazam,50,5120,70,50.0,Psi Pokémon,65,1059860,1.5,55,65,175,105,150,psychic,,48.0,1,False
Latias,100,30720,90,3.0,Eon Pokémon,120,1250000,1.4,80,380,140,150,110,dragon,psychic,40.0,3,True
Popplio,54,3840,70,45.0,Sea Lion Pokémon,54,1059860,0.4,50,728,66,56,40,water,,7.5,7,False
Magby,75,6400,70,45.0,Live Coal Pokémon,37,1000000,0.7,45,240,70,55,83,fire,,21.4,2,False
Aerodactyl,135,8960,70,45.0,Fossil Pokémon,85,1250000,1.8,80,142,70,95,150,rock,flying,59.0,1,False
Drifblim,80,7680,70,60.0,Blimp Pokémon,44,1640000,1.2,150,426,90,54,80,ghost,flying,15.0,4,False
Clawitzer,73,3840,70,55.0,Howitzer Pokémon,88,1250000,1.3,71,693,120,89,59,water,,35.3,6,False
Slowbro,75,5120,70,75.0,Hermit Crab Pokémon,180,1000000,1.6,95,80,130,80,30,water,psychic,78.5,1,False
Komala,115,5120,70,45.0,Drowsing Pokémon,65,1250000,0.4,65,775,75,95,65,normal,,19.9,7,False
Feebas,15,5120,70,255.0,Fish Pokémon,20,600000,0.6,20,349,10,55,80,water,,7.4,3,False
Vanilluxe,95,5120,70,45.0,Snowstorm Pokémon,85,1250000,1.3,71,584,110,95,79,ice,,57.5,5,False
Probopass,55,5120,70,60.0,Compass Pokémon,145,1000000,1.4,60,476,75,150,40,rock,steel,340.0,4,False
Heliolisk,55,5120,70,75.0,Generator Pokémon,52,1000000,1.0,62,695,109,94,109,electric,normal,21.0,6,False
Frillish,40,5120,70,190.0,Floating Pokémon,50,1000000,1.2,55,592,65,85,40,water,ghost,33.0,5,False
Hitmontop,95,6400,70,45.0,Handstand Pokémon,95,1000000,1.4,50,237,35,110,70,fighting,,48.0,2,False
Goodra,100,10240,35,45.0,Dragon Pokémon,70,1250000,2.0,90,706,110,150,80,dragon,,150.5,6,False
Nidorina,62,5120,70,120.0,Poison Pin Pokémon,67,1059860,0.8,70,30,55,55,56,poison,,20.0,1,False
Umbreon,65,8960,35,45.0,Moonlight Pokémon,110,1000000,1.0,95,197,60,130,65,dark,,27.0,2,False
Munna,25,2560,70,190.0,Dream Eater Pokémon,45,800000,0.6,76,517,67,55,24,psychic,,23.3,5,False
Froslass,80,5120,70,75.0,Snow Land Pokémon,70,1000000,1.3,70,478,80,70,110,ice,ghost,26.6,4,False
Abra,20,5120,70,200.0,Psi Pokémon,15,1059860,0.9,25,63,105,55,90,psychic,,19.5,1,False
Pineco,65,5120,70,190.0,Bagworm Pokémon,90,1000000,0.6,50,204,35,35,15,bug,,7.2,2,False
Weepinbell,90,5120,70,120.0,Flycatcher Pokémon,50,1059860,1.0,65,70,85,45,55,grass,poison,6.4,1,False
Wooper,45,5120,70,255.0,Water Fish Pokémon,45,1000000,0.4,55,194,25,25,15,water,ground,8.5,2,False
Arcanine,110,5120,70,75.0,Legendary Pokémon,80,1250000,1.9,90,59,100,80,95,fire,,155.0,1,False
Magcargo,50,5120,70,75.0,Lava Pokémon,120,1000000,0.8,60,219,90,80,30,fire,rock,55.0,2,False
Feraligatr,105,5120,70,45.0,Big Jaw Pokémon,100,1059860,2.3,85,160,79,83,78,water,,88.8,2,False
Conkeldurr,140,5120,70,45.0,Muscular Pokémon,95,1059860,1.4,105,534,55,65,45,fighting,,87.0,5,False
Greninja,145,5120,70,45.0,Ninja Pokémon,67,1059860,1.5,72,658,153,71,132,water,dark,40.0,6,False
Toucannon,120,3840,70,45.0,Cannon Pokémon,75,1000000,1.1,80,733,75,75,60,normal,flying,26.0,7,False
Munchlax,85,10240,70,50.0,Big Eater Pokémon,40,1250000,0.6,135,446,40,85,5,normal,,105.0,4,False
Oddish,50,5120,70,255.0,Weed Pokémon,55,1059860,0.5,45,43,75,65,30,grass,poison,5.4,1,False
Chinchou,38,5120,70,190.0,Angler Pokémon,38,1250000,0.5,75,170,56,56,67,water,electric,12.0,2,False
Rayquaza,180,30720,0,45.0,Sky High Pokémon,100,1250000,7.0,105,384,180,100,115,dragon,flying,206.5,3,True
Scrafty,90,3840,70,90.0,Hoodlum Pokémon,115,1000000,1.1,65,560,45,115,58,dark,fighting,30.0,5,False
Gourgeist,100,5120,70,60.0,Pumpkin Pokémon,122,1000000,1.7,85,711,58,75,54,ghost,grass,39.0,6,False
Type: Null,95,30720,0,3.0,Synthetic Pokémon,95,1250000,1.9,95,772,95,95,59,normal,,120.5,7,False
Onix,45,6400,70,45.0,Rock Snake Pokémon,160,1000000,8.8,35,95,30,45,70,rock,ground,210.0,1,False
Remoraid,65,5120,70,190.0,Jet Pokémon,35,1000000,0.6,35,223,65,35,65,water,,12.0,2,False
Voltorb,30,5120,70,190.0,Ball Pokémon,50,1000000,0.5,40,100,55,55,100,electric,,10.4,1,False
Glalie,120,5120,70,75.0,Face Pokémon,80,1000000,1.5,80,362,120,80,100,ice,,256.5,3,False
Trevenant,110,5120,70,60.0,Elder Tree Pokémon,76,1000000,1.5,85,709,65,82,56,ghost,grass,71.0,6,False
Dustox,50,3840,70,45.0,Poison Moth Pokémon,70,1000000,1.2,60,269,50,90,65,bug,poison,31.6,3,False
Drilbur,85,5120,70,120.0,Mole Pokémon,40,1000000,0.3,60,529,30,45,68,ground,,8.5,5,False
Skiddo,65,5120,70,200.0,Mount Pokémon,48,1000000,0.9,66,672,62,57,52,grass,,31.0,6,False
Scraggy,75,3840,35,180.0,Shedding Pokémon,70,1000000,0.6,50,559,35,70,48,dark,fighting,11.8,5,False
Venipede,45,3840,70,255.0,Centipede Pokémon,59,1059860,0.4,30,543,30,39,57,bug,poison,5.3,5,False
Kabuto,80,7680,70,45.0,Shellfish Pokémon,90,1000000,0.5,30,140,55,45,55,rock,water,11.5,1,False
Latios,130,30720,90,3.0,Eon Pokémon,100,1250000,2.0,80,381,160,120,110,dragon,psychic,60.0,3,True
Gengar,65,5120,70,45.0,Shadow Pokémon,80,1059860,1.5,60,94,170,95,130,ghost,poison,40.5,1,False
Typhlosion,84,5120,70,45.0,Volcano Pokémon,78,1059860,1.7,78,157,109,85,100,fire,,79.5,2,False
Seaking,92,5120,70,60.0,Goldfish Pokémon,65,1000000,1.3,80,119,65,80,68,water,,39.0,1,False
Poochyena,55,3840,70,255.0,Bite Pokémon,35,1000000,0.5,35,261,30,30,35,dark,,13.6,3,False
Sentret,46,3840,70,255.0,Scout Pokémon,34,1000000,0.8,35,161,35,45,20,normal,,6.0,2,False
Cottonee,27,5120,70,190.0,Cotton Puff Pokémon,60,1000000,0.3,40,546,37,50,66,grass,fairy,0.6,5,False
Miltank,80,5120,70,45.0,Milk Cow Pokémon,105,1250000,1.2,95,241,40,70,100,normal,,75.5,2,False
Pachirisu,45,2560,100,200.0,EleSquirrel Pokémon,70,1000000,0.4,60,417,45,90,95,electric,,3.9,4,False
Honchkrow,125,5120,35,30.0,Big Boss Pokémon,52,1059860,0.9,100,430,105,52,71,dark,flying,27.3,4,False
Regigigas,160,30720,0,3.0,Colossal Pokémon,110,1250000,3.7,110,486,80,110,100,normal,,420.0,4,True
Combusken,85,5120,70,45.0,Young Fowl Pokémon,60,1059860,0.9,60,256,85,60,55,fire,fighting,19.5,3,False
Walrein,80,5120,70,45.0,Ice Break Pokémon,90,1059860,1.4,110,365,95,90,65,ice,water,150.6,3,False
Monferno,78,5120,70,45.0,Playful Pokémon,52,1059860,0.9,64,391,78,52,81,fire,fighting,22.0,4,False
Taillow,55,3840,70,200.0,TinySwallow Pokémon,30,1059860,0.3,40,276,30,30,85,normal,flying,2.3,3,False
Gogoat,100,5120,70,45.0,Mount Pokémon,62,1000000,1.7,123,673,97,81,68,grass,,91.0,6,False
Comfey,52,5120,70,60.0,Posy Picker Pokémon,90,800000,0.1,51,764,82,110,100,fairy,,0.3,7,False
Jynx,50,6400,70,45.0,Humanshape Pokémon,35,1000000,1.4,65,124,115,95,95,ice,psychic,40.6,1,False
Amaura,59,7680,70,45.0,Tundra Pokémon,50,1000000,1.3,77,698,67,63,46,rock,ice,25.2,6,False
Koffing,65,5120,70,190.0,Poison Gas Pokémon,95,1000000,0.6,40,109,60,45,35,poison,,1.0,1,False
Swellow,85,3840,70,45.0,Swallow Pokémon,60,1059860,0.7,60,277,75,50,125,normal,flying,19.8,3,False
Vibrava,70,5120,70,120.0,Vibration Pokémon,50,1059860,1.1,50,329,50,50,70,ground,dragon,15.3,3,False
Shiftry,100,3840,70,45.0,Wickid Pokémon,60,1059860,1.3,90,275,90,60,80,grass,dark,59.6,3,False
Crabrawler,82,5120,70,225.0,Boxing Pokémon,57,1000000,0.6,47,739,42,47,63,fighting,,7.0,7,False
Horsea,40,5120,70,225.0,Dragon Pokémon,70,1000000,0.4,30,116,70,25,60,water,,8.0,1,False
Unown,72,10240,70,225.0,Symbol Pokémon,48,1000000,0.5,48,201,72,48,48,psychic,,5.0,2,False
Hitmonchan,105,6400,70,45.0,Punching Pokémon,79,1000000,1.4,50,107,35,110,76,fighting,,50.2,1,False
Snubbull,80,5120,70,190.0,Fairy Pokémon,50,800000,0.6,60,209,40,40,30,fairy,,7.8,2,False
Kartana,181,30720,0,255.0,Drawn Sword Pokémon,131,1250000,0.3,59,798,59,31,109,grass,steel,0.1,7,True
Slakoth,60,3840,70,255.0,Slacker Pokémon,60,1250000,0.8,60,287,35,35,30,normal,,24.0,3,False
Pansear,53,5120,70,190.0,High Temp Pokémon,48,1000000,0.6,50,513,53,48,64,fire,,11.0,5,False
Maractus,86,5120,70,255.0,Cactus Pokémon,67,1000000,1.0,75,556,106,67,60,grass,,28.0,5,False
Espurr,48,5120,70,190.0,Restraint Pokémon,54,1000000,0.3,62,677,63,60,68,psychic,,3.5,6,False
Cherrim,60,5120,70,75.0,Blossom Pokémon,70,1000000,0.5,70,421,87,78,85,grass,,9.3,4,False
Doublade,110,5120,70,90.0,Sword Pokémon,150,1000000,0.8,59,680,45,49,35,steel,ghost,4.5,6,False
Tsareena,120,5120,70,45.0,Fruit Pokémon,98,1059860,1.2,72,763,50,98,72,grass,,21.4,7,False
Wimpod,35,5120,70,90.0,Turn Tail Pokémon,40,1000000,0.5,25,767,20,30,80,bug,water,12.0,7,False
Tyrantrum,121,7680,70,45.0,Despot Pokémon,119,1000000,2.5,82,697,69,59,71,rock,dragon,270.0,6,False
Bagon,75,10240,35,45.0,Rock Head Pokémon,60,1250000,0.6,45,371,40,30,50,dragon,,42.1,3,False
Moltres,100,20480,35,3.0,Flame Pokémon,90,1250000,2.0,90,146,125,85,90,fire,flying,60.0,1,True
Quagsire,85,5120,70,90.0,Water Fish Pokémon,85,1000000,1.4,95,195,65,65,35,water,ground,75.0,2,False
Carvanha,90,5120,35,225.0,Savage Pokémon,20,1250000,0.8,45,318,65,20,65,water,dark,20.8,3,False
Beldum,55,10240,35,3.0,Iron Ball Pokémon,80,1250000,0.6,40,374,35,60,30,steel,psychic,95.2,3,False
Mew,100,30720,100,45.0,New Species Pokémon,100,1059860,0.4,100,151,100,100,100,psychic,,4.0,1,True
Gorebyss,84,5120,70,60.0,South Sea Pokémon,105,600000,1.8,55,368,114,75,52,water,,22.6,3,False
Excadrill,135,5120,70,60.0,Subterrene Pokémon,60,1000000,0.7,110,530,50,65,88,ground,steel,40.4,5,False
Mienfoo,85,6400,70,180.0,Martial Arts Pokémon,50,1059860,0.9,45,619,55,50,65,fighting,,20.0,5,False
Patrat,55,3840,70,255.0,Scout Pokémon,39,1000000,0.5,45,504,35,39,42,normal,,11.6,5,False
Houndoom,90,5120,35,45.0,Dark Pokémon,90,1250000,1.4,75,229,140,90,115,dark,fire,35.0,2,False
Uxie,75,20480,140,3.0,Knowledge Pokémon,130,1250000,0.3,75,480,75,130,95,psychic,,0.3,4,True
Passimian,120,5120,70,45.0,Teamwork Pokémon,90,1250000,2.0,100,766,40,60,80,fighting,,82.8,7,False
Luxio,85,5120,100,120.0,Spark Pokémon,49,1059860,0.9,60,404,60,49,60,electric,,30.5,4,False
Electrike,45,5120,70,120.0,Lightning Pokémon,40,1250000,0.6,40,309,65,40,65,electric,,15.2,3,False
Jolteon,65,8960,70,45.0,Lightning Pokémon,60,1000000,0.8,65,135,110,95,130,electric,,24.5,1,False
Clefable,70,2560,140,25.0,Fairy Pokémon,73,800000,1.3,95,36,95,90,60,fairy,,40.0,1,False
Goomy,50,10240,35,45.0,Soft Tissue Pokémon,35,1250000,0.3,45,704,55,75,40,dragon,,2.8,6,False
Ampharos,95,5120,70,45.0,Light Pokémon,105,1059860,1.4,90,181,165,110,45,electric,,61.5,2,False
Hippopotas,72,7680,70,140.0,Hippo Pokémon,78,1250000,0.8,68,449,38,42,32,ground,,49.5,4,False
Genesect,120,30720,0,3.0,Paleozoic Pokémon,95,1250000,1.5,71,649,120,95,99,bug,steel,82.5,5,True
Misdreavus,60,6400,35,45.0,Screech Pokémon,60,800000,0.7,60,200,85,85,85,ghost,,1.0,2,False
Absol,150,6400,35,30.0,Disaster Pokémon,60,1059860,1.2,65,359,115,60,115,dark,,47.0,3,False
Noibat,30,5120,70,190.0,Sound Wave Pokémon,35,1000000,0.5,40,714,45,40,55,flying,dragon,8.0,6,False
Talonflame,81,3840,70,45.0,Scorching Pokémon,71,1059860,1.2,78,663,74,69,126,fire,flying,24.5,6,False
Stufful,75,3840,70,140.0,Flailing Pokémon,50,1000000,0.5,70,759,45,50,50,normal,fighting,6.8,7,False
Swanna,87,5120,70,45.0,White Bird Pokémon,63,1000000,1.3,75,581,87,63,98,water,flying,24.2,5,False
Dusclops,70,6400,35,90.0,Beckon Pokémon,130,800000,1.6,40,356,60,130,25,ghost,,30.6,3,False
Torkoal,85,5120,70,90.0,Coal Pokémon,140,1000000,0.5,70,324,85,70,20,fire,,80.4,3,False
Chesnaught,107,5120,70,45.0,Spiny Armor Pokémon,122,1059860,1.6,88,652,74,75,64,grass,fighting,90.0,6,False
Vanillish,65,5120,70,120.0,Icy Snow Pokémon,65,1250000,1.1,51,583,80,75,59,ice,,41.0,5,False
Spheal,40,5120,70,255.0,Clap Pokémon,50,1059860,0.8,70,363,55,50,25,ice,water,39.5,3,False
Clefairy,45,2560,140,150.0,Fairy Pokémon,48,800000,0.6,70,35,60,65,35,fairy,,7.5,1,False
Donphan,120,5120,70,60.0,Armor Pokémon,120,1000000,1.1,90,232,60,60,50,ground,,120.0,2,False
Barbaracle,105,5120,70,45.0,Collective Pokémon,115,1000000,1.3,72,689,54,86,68,rock,water,96.0,6,False
Aron,70,8960,35,180.0,Iron Armor Pokémon,100,1250000,0.4,50,304,40,40,30,steel,rock,60.0,3,False
Purrloin,50,5120,70,255.0,Devious Pokémon,37,1000000,0.4,41,509,50,37,66,dark,,10.1,5,False
Cranidos,125,7680,70,45.0,Head Butt Pokémon,40,600000,0.9,67,408,30,30,58,rock,,31.5,4,False
Torchic,60,5120,70,45.0,Chick Pokémon,40,1059860,0.4,45,255,70,50,45,fire,,2.5,3,False
Growlithe,70,5120,70,190.0,Puppy Pokémon,45,1250000,0.7,55,58,70,50,60,fire,,19.0,1,False
Pancham,82,6400,70,220.0,Playful Pokémon,62,1000000,0.6,67,674,46,48,43,fighting,,8.0,6,False
Flaaffy,55,5120,70,120.0,Wool Pokémon,55,1059860,0.8,70,180,80,60,45,electric,,13.3,2,False
Electivire,123,6400,70,30.0,Thunderbolt Pokémon,67,1000000,1.8,75,466,95,85,95,electric,,138.6,4,False
Phantump,70,5120,70,120.0,Stump Pokémon,48,1000000,0.4,43,708,50,60,38,ghost,grass,7.0,6,False
Steenee,40,5120,70,120.0,Fruit Pokémon,48,1059860,0.7,52,762,40,48,62,grass,,8.2,7,False
Staraptor,120,3840,70,45.0,Predator Pokémon,70,1059860,1.2,85,398,50,60,100,normal,flying,24.9,4,False
Grotle,89,5120,70,45.0,Grove Pokémon,85,1059860,1.1,75,388,55,65,36,grass,,97.0,4,False
Emboar,123,5120,70,45.0,Mega Fire Pig Pokémon,65,1059860,1.6,110,500,100,65,65,fire,fighting,150.0,5,False
Solosis,30,5120,70,200.0,Cell Pokémon,40,1059860,0.3,45,577,105,50,20,psychic,,1.0,5,False
Hawlucha,92,5120,70,100.0,Wrestling Pokémon,75,1000000,0.8,78,701,74,63,118,fighting,flying,21.5,6,False
Servine,60,5120,70,45.0,Grass Snake Pokémon,75,1059860,0.8,60,496,60,75,83,grass,,16.0,5,False
Tentacool,40,5120,70,190.0,Jellyfish Pokémon,35,1250000,0.9,40,72,50,100,70,water,poison,45.5,1,False
Shuckle,10,5120,70,190.0,Mold Pokémon,230,1059860,0.6,20,213,10,230,5,bug,rock,20.5,2,False
Marill,20,2560,70,190.0,Aquamouse Pokémon,50,800000,0.4,70,183,20,50,40,water,fairy,8.5,2,False
Furfrou,80,5120,70,160.0,Poodle Pokémon,60,1000000,1.2,75,676,65,90,102,normal,,28.0,6,False
Zangoose,115,5120,70,90.0,Cat Ferret Pokémon,60,600000,1.3,73,335,60,60,90,normal,,40.3,3,False
Skitty,45,3840,70,255.0,Kitten Pokémon,45,800000,0.6,50,300,35,35,50,normal,,11.0,3,False
Porygon2,80,5120,70,45.0,Virtual Pokémon,90,1000000,0.6,85,233,105,95,60,normal,,32.5,2,False
Bouffalant,110,5120,70,45.0,Bash Buffalo Pokémon,95,1000000,1.6,95,626,40,95,55,normal,,94.6,5,False
Mantine,40,6400,70,25.0,Kite Pokémon,70,1250000,2.1,85,226,80,140,70,water,flying,220.0,2,False
Avalugg,117,5120,70,55.0,Iceberg Pokémon,184,1000000,2.0,95,713,44,46,28,ice,,505.0,6,False
Smoochum,30,6400,70,45.0,Kiss Pokémon,15,1000000,0.4,45,238,85,65,65,ice,psychic,6.0,2,False
Milotic,60,5120,70,60.0,Tender Pokémon,79,600000,6.2,95,350,100,125,81,water,,162.0,3,False
Frogadier,63,5120,70,45.0,Bubble Frog Pokémon,52,1059860,0.6,54,657,83,56,97,water,,10.9,6,False
Pansage,53,5120,70,190.0,Grass Monkey Pokémon,48,1000000,0.6,50,511,53,48,64,grass,,10.5,5,False
Mr. Mime,45,6400,70,45.0,Barrier Pokémon,65,1000000,1.3,40,122,100,120,90,psychic,fairy,54.5,1,False
Skuntank,93,5120,70,60.0,Skunk Pokémon,67,1000000,1.0,103,435,71,61,84,poison,dark,38.0,4,False
Kyogre,150,30720,0,3.0,Sea Basin Pokémon,90,1250000,4.5,100,382,180,160,90,water,,352.0,3,True
Kabutops,115,7680,70,45.0,Shellfish Pokémon,105,1000000,1.3,60,141,65,70,80,rock,water,40.5,1,False
Minccino,50,3840,70,255.0,Chinchilla Pokémon,40,800000,0.4,55,572,40,40,75,normal,,5.8,5,False
Croconaw,80,5120,70,45.0,Big Jaw Pokémon,80,1059860,1.1,65,159,59,63,58,water,,25.0,2,False
Rotom,65,5120,70,45.0,Plasma Pokémon,107,1000000,0.3,50,479,105,107,86,electric,ghost,0.3,4,False
Bayleef,62,5120,70,45.0,Leaf Pokémon,80,1059860,1.2,60,153,63,80,60,grass,,15.8,2,False
Gligar,75,5120,70,60.0,Flyscorpion Pokémon,105,1059860,1.1,65,207,35,65,85,ground,flying,64.8,2,False
Makuhita,60,5120,70,180.0,Guts Pokémon,30,1640000,1.0,72,296,20,30,25,fighting,,86.4,3,False
Squirtle,48,5120,70,45.0,Tiny Turtle Pokémon,65,1059860,0.5,44,7,50,64,43,water,,9.0,1,False
Nidoqueen,92,5120,70,45.0,Drill Pokémon,87,1059860,1.3,90,31,75,85,76,poison,ground,60.0,1,False
Crustle,105,5120,70,75.0,Stone Home Pokémon,125,1000000,1.4,70,558,65,75,45,bug,rock,200.0,5,False
Carnivine,100,6400,70,200.0,Bug Catcher Pokémon,72,1250000,1.4,74,455,90,72,46,grass,,27.0,4,False
Ditto,48,5120,70,35.0,Transform Pokémon,48,1000000,0.3,48,132,48,48,48,normal,,4.0,1,False
Snorunt,50,5120,70,190.0,Snow Hat Pokémon,50,1000000,0.7,50,361,50,50,50,ice,,16.8,3,False
Purugly,82,5120,70,75.0,Tiger Cat Pokémon,64,800000,1.0,71,432,64,59,112,normal,,43.8,4,False
Magmortar,95,6400,70,30.0,Blast Pokémon,67,1000000,1.6,75,467,125,95,83,fire,,68.0,4,False
Magneton,60,5120,70,60.0,Magnet Pokémon,95,1000000,1.0,50,82,120,70,70,electric,steel,60.0,1,False
Bronzong,89,5120,70,90.0,Bronze Bell Pokémon,116,1000000,1.3,67,437,79,116,33,steel,psychic,187.0,4,False
Golett,74,6400,70,190.0,Automaton Pokémon,50,1000000,1.0,59,622,35,50,35,ground,ghost,92.0,5,False
Slaking,160,3840,70,45.0,Lazy Pokémon,100,1250000,2.0,150,289,95,65,100,normal,,130.5,3,False
Burmy,29,3840,70,120.0,Bagworm Pokémon,45,1000000,0.2,40,412,29,45,36,bug,,3.4,4,False
Dewgong,70,5120,70,75.0,Sea Lion Pokémon,80,1000000,1.7,90,87,70,95,70,water,ice,120.0,1,False
Stunfisk,66,5120,70,75.0,Trap Pokémon,84,1000000,0.7,109,618,81,99,32,ground,electric,11.0,5,False
Gastly,35,5120,70,190.0,Gas Pokémon,30,1059860,1.3,30,92,100,35,80,ghost,poison,0.1,1,False
Blastoise,103,5120,70,45.0,Shellfish Pokémon,120,1059860,1.6,79,9,135,115,78,water,,85.5,1,False
Turtonator,78,5120,70,70.0,Blast Turtle Pokémon,135,1000000,2.0,60,776,91,85,36,fire,dragon,212.0,7,False
Spewpa,22,3840,70,120.0,Scatterdust Pokémon,60,1000000,0.3,45,665,27,30,29,bug,,8.4,6,False
Pelipper,50,5120,70,45.0,Water Bird Pokémon,100,1000000,1.2,60,279,95,70,65,water,flying,28.0,3,False
Stantler,95,5120,70,45.0,Big Horn Pokémon,62,1250000,1.4,73,234,85,65,85,normal,,71.2,2,False
Barboach,48,5120,70,190.0,Whiskers Pokémon,43,1000000,0.4,50,339,46,41,60,water,ground,1.9,3,False
Phione,80,10240,70,30.0,Sea Drifter Pokémon,80,1250000,0.4,80,489,80,80,80,water,,3.1,4,False
Trumbeak,85,3840,70,120.0,Bugle Beak Pokémon,50,1000000,0.6,55,732,40,50,75,normal,flying,14.8,7,False
Chimchar,58,5120,70,45.0,Chimp Pokémon,44,1059860,0.5,44,390,58,44,61,fire,,6.2,4,False
Luxray,120,5120,70,45.0,Gleam Eyes Pokémon,79,1059860,1.4,80,405,95,79,70,electric,,42.0,4,False
Quilava,64,5120,70,45.0,Volcano Pokémon,58,1059860,0.9,58,156,80,65,80,fire,,19.0,2,False
Cosmog,29,30720,0,45.0,Nebula Pokémon,31,1250000,0.2,43,789,29,31,37,psychic,,0.1,7,True
Drampa,60,5120,70,70.0,Placid Pokémon,85,1000000,3.0,78,780,135,91,36,normal,dragon,185.0,7,False
Camerupt,120,5120,70,150.0,Eruption Pokémon,100,1000000,1.9,70,323,145,105,20,fire,ground,220.0,3,False
Cherubi,35,5120,70,190.0,Cherry Pokémon,45,1000000,0.4,45,420,62,53,35,grass,,3.3,4,False
Breloom,130,3840,70,90.0,Mushroom Pokémon,80,1640000,1.2,60,286,60,60,70,grass,fighting,39.2,3,False
Litwick,30,5120,70,190.0,Candle Pokémon,55,1059860,0.3,50,607,65,55,20,ghost,fire,3.1,5,False
Elekid,63,6400,70,45.0,Electric Pokémon,37,1000000,0.6,45,239,65,55,95,electric,,23.5,2,False
Roserade,70,5120,70,75.0,Bouquet Pokémon,65,1059860,0.9,60,407,125,105,90,grass,poison,14.5,4,False
Joltik,47,5120,70,190.0,Attaching Pokémon,50,1000000,0.1,50,595,57,50,65,bug,electric,0.6,5,False
Lillipup,60,3840,70,255.0,Puppy Pokémon,45,1059860,0.4,45,506,25,45,55,normal,,4.1,5,False
Toxicroak,106,5120,70,75.0,Toxic Mouth Pokémon,65,1000000,1.3,83,454,86,65,85,poison,fighting,44.4,4,False
Beheeyem,75,5120,70,90.0,Cerebral Pokémon,75,1000000,1.0,75,606,125,95,40,psychic,,34.5,5,False
Incineroar,115,3840,70,45.0,Heel Pokémon,90,1059860,1.8,95,727,80,90,60,fire,dark,83.0,7,False
Bisharp,125,5120,35,45.0,Sword Blade Pokémon,100,1000000,1.6,65,625,60,70,70,dark,steel,70.0,5,False
Golisopod,125,5120,70,45.0,Hard Scale Pokémon,140,1000000,2.0,75,768,60,90,40,bug,water,108.0,7,False
Marshtomp,85,5120,70,45.0,Mud Fish Pokémon,70,1059860,0.7,70,259,60,70,50,water,ground,28.0,3,False
Mandibuzz,65,5120,35,60.0,Bone Vulture Pokémon,105,1250000,1.2,110,630,55,95,80,dark,flying,39.5,5,False
Togetic,40,2560,70,75.0,Happiness Pokémon,85,800000,0.6,55,176,80,105,40,fairy,flying,3.2,2,False
Wynaut,23,5120,70,125.0,Bright Pokémon,48,1000000,0.6,95,360,23,48,23,psychic,,14.0,3,False
Klink,55,5120,70,130.0,Gear Pokémon,70,1059860,0.3,40,599,45,60,30,steel,,21.0,5,False
Blitzle,60,5120,70,190.0,Electrified Pokémon,32,1000000,0.8,45,522,50,32,76,electric,,29.8,5,False
Tyrunt,89,7680,70,45.0,Royal Heir Pokémon,77,1000000,0.8,58,696,45,45,48,rock,dragon,26.0,6,False
Dunsparce,70,5120,70,190.0,Land Snake Pokémon,70,1000000,1.5,100,206,65,65,45,normal,,14.0,2,False
Nidoran♂,57,5120,70,235.0,Poison Pin Pokémon,40,1059860,0.5,46,32,40,40,50,poison,,9.0,1,False
Vullaby,55,5120,35,190.0,Diapered Pokémon,75,1250000,0.5,70,629,45,65,60,dark,flying,9.0,5,False
Meditite,40,5120,70,180.0,Meditate Pokémon,55,1000000,0.6,30,307,40,55,60,fighting,psychic,11.2,3,False
Alomomola,75,10240,70,75.0,Caring Pokémon,80,800000,1.2,165,594,40,45,65,water,,31.6,5,False
Parasect,95,5120,70,75.0,Mushroom Pokémon,80,1000000,1.0,60,47,60,80,30,bug,grass,29.5,1,False
Spearow,60,3840,70,255.0,Tiny Bird Pokémon,30,1000000,0.3,40,21,31,31,70,normal,flying,2.0,1,False
Tauros,100,5120,70,45.0,Wild Bull Pokémon,95,1250000,1.4,75,128,40,70,110,normal,,88.4,1,False
Eevee,55,8960,70,45.0,Evolution Pokémon,50,1000000,0.3,55,133,45,65,55,normal,,6.5,1,False
Slugma,40,5120,70,190.0,Lava Pokémon,40,1000000,0.7,40,218,70,40,20,fire,,35.0,2,False
Beartic,130,5120,70,60.0,Freezing Pokémon,80,1000000,2.6,95,614,70,80,50,ice,,260.0,5,False
Scyther,110,6400,70,45.0,Mantis Pokémon,80,1000000,1.5,70,123,55,80,105,bug,flying,56.0,1,False
Garchomp,170,10240,70,45.0,Mach Pokémon,115,1250000,1.9,108,445,120,95,92,dragon,ground,95.0,4,False
Kadabra,35,5120,70,100.0,Psi Pokémon,30,1059860,1.3,40,64,120,70,105,psychic,,56.5,1,False
Combee,30,3840,70,120.0,Tiny Bee Pokémon,42,1059860,0.3,30,415,30,42,70,bug,flying,5.5,4,False
Espeon,65,8960,70,45.0,Sun Pokémon,60,1000000,0.9,65,196,130,95,110,psychic,,26.5,2,False
Gabite,90,10240,70,45.0,Cave Pokémon,65,1250000,1.4,68,444,50,55,82,dragon,ground,56.0,4,False
Starmie,75,5120,70,60.0,Mysterious Pokémon,85,1250000,1.1,60,121,100,85,115,water,psychic,80.0,1,False
Crobat,90,3840,70,90.0,Bat Pokémon,80,1000000,1.8,85,169,70,80,130,poison,flying,75.0,2,False
